ticker,company,asset,indication,stage,anchor,conf,pres_type,year,parsed_outcome,price_at_catalyst,btd,orphan,priority_review,fast_track,accelerated_approval,gene_therapy,surrogate_endpoint,single_arm_study,safety_signal_severity,ta_bucket_v2,ta_base_score,historical_crl_rate,sponsor_prior_approvals,had_adcom,ppm_flag,src,cap_tier,Drug,Indication,market_cap,size_tier,ta,key,mcap_fmp,si_t1_days_to_cover,si_t1_short_to_adv,si_t1_change_pct,cap_tier_final,conf_full,runup_30d,runup_20d,runup_10d,runup_5d,event_day,post_5d,post_10d,cap_tier_pit,mcap_pit
HOOK,HOOKIPA Pharma Inc.,Eseba-vec (formerly HB-200) in combination with KEYTRUDA (pembrolizumab),Head and neck squamous cell carcinoma (HNSCC),Phase 1/2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,10.4,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.462099125,0.0,False,False,backtest,,,,,,,HOOK|2024-05-23,,1.7,1.6974898861952987,28.35,,,21.74,21.59,22.5,20.84,-18.37,-18.98,-16.43,,
GMAB,Genmab A/S,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-05-23,UNKNOWN,unspecified,2024,UNKNOWN,,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.464441219,0.0,False,False,backtest,,,,,,,GMAB|2024-05-23,97160077740.03,5.15,5.153555368404901,7.48,large,,0.24,8.56,3.47,0.54,-6.07,-5.4,-6.84,,
MRUS,Merus N.V.,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-05-23,UNKNOWN,unspecified,2024,UNKNOWN,44.07,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.463662791,0.0,False,False,backtest,,,,,,,MRUS|2024-05-23,2700483168.25,5.21,5.211311924038549,3.01,mid,,0.72,-3.41,-3.81,-3.6,38.23,22.67,21.89,,
IOVA,Iovance Biotherapeutics Inc.,LN-145 - (IOV-COM-202),Non-small cell lung cancer (NSCLC),Phase 2,2024-05-23,ASCO,unspecified,2024,MIXED,10.26,False,False,False,False,False,False,False,True,0.0,LOW,0.061,0.462882096,0.0,False,False,backtest,,,,,,,IOVA|2024-05-23,2145089800.0,7.69,7.694168130946257,2.32,mid,,-21.68,-10.49,-23.2,-0.96,-3.1,-14.04,-24.69,mid,2890671996.9104576
NBP,NovaBridge Biosciences,Ragistomig (ABL503),Solid tumors,Phase 1,2024-05-23,ASCO,unspecified,2024,MIXED,,,,,,,,,,,,,,,,,backtest,,,,,,,NBP|2024-05-23,,0.0,0.0,0.0,,,-2.76,-2.76,-2.76,-0.56,-0.57,-5.68,6.82,small,326680043.3498502
MOLN,Molecular Partners AG,MP0317,Solid Tumors,Phase 1,2024-05-23,ASCO,unspecified,2024,MIXED,3.81,,,,,,,,,,,,,,,,backtest,,,,,,,MOLN|2024-05-23,146740332.08016002,,,,micro,,-2.81,-2.06,2.7,-1.81,0.0,-5.26,7.11,micro,138146326.86649203
CGEM,Cullinan Therapeutics Inc.,CLN-619 - (MICA) monotherapy and in combination with pembrolizumab,Solid tumors,Phase 1,2024-05-23,ASCO,unspecified,2024,MIXED,22.65,,,,,,,,,,,,,,,,backtest,,,,,,,CGEM|2024-05-23,,,,,,,33.22,20.21,-14.83,-2.81,4.28,1.56,-3.2,small,1333656139.5828552
ELTX,Elicio Therapeutics Inc.,ELI-002 - (AMPLIFY-7P),mKRAS-driven cancers,Phase 2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,8.85,,,,,,,,,,,,,,,,backtest,,,,,,,ELTX|2024-05-23,,,,,,,-10.41,-2.64,-6.74,-5.54,-5.08,-10.84,-11.63,micro,90994721.57397749
XLO,Xilio Therapeutics Inc.,XTX202,Solid Tumors,Phase 1/2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,1.07,,,,,,,,,,,,,,,,backtest,,,,,,,XLO|2024-05-23,,,,,,,-15.44,13.86,-8.73,6.48,-8.7,-6.09,-8.7,nano,42449229.95578234
REGN,Regeneron Pharmaceuticals Inc.,REGN7075  in combination with cemiplimab,Solid Tumors,Phase 1/2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,980.57,,,,,,,,,,,,,,,,backtest,,,,,,,REGN|2024-05-23,76860407000.0,,,,large,,6.9,10.45,1.63,1.63,0.12,-0.37,1.95,large,92880972994.92902
BNTX,BioNTech SE,BNT327/PM8002,Non-small cell lung cancer (NSCLC),Phase 1/2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,99.0,,,,,,,,,,,,,,,,backtest,,,,,,,BNTX|2024-05-23,26453980206.0,,,,large,,17.57,17.98,11.12,10.02,-5.23,-1.66,-1.92,large,24319343415.98137
PBYI,Puma Biotechnology Inc,Alisertib - (PUMA-ALI-4201) - (ALISCA-Lung1),Small Cell Lung Cancer (SCLC),Phase 1b,2024-05-23,ASCO,unspecified,2024,UNKNOWN,3.99,,,,,,,,,,,,,,,,backtest,,,,,,,PBYI|2024-05-23,148378538.04999998,,,,micro,,-22.95,-13.32,-11.69,-4.08,-5.44,-8.98,-16.55,micro,204050336.42008305
CUE,Cue Biopharma Inc.,CUE-101 and KEYTRUDA (pembrolizumab) - (KEYNOTE-A78),HPV16+ head and neck cancer,Phase 1,2024-05-23,ASCO,unspecified,2024,UNKNOWN,1.74,,,,,,,,,,,,,,,,backtest,,,,,,,CUE|2024-05-23,,13.09,13.08651798466806,-7.43,,,8.52,35.46,-0.52,9.77,-14.66,-14.66,-22.51,micro,92908732.3229365
CADL,Candel Therapeutics Inc.,CAN-2409 + valacyclovir,Non-small cell lung cancer (NSCLC),Phase 2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,10.69,,,,,,,,,,,,,,,,backtest,,,,,,,CADL|2024-05-23,,,,,,,45.33,64.54,6.12,-16.69,-26.28,-15.88,-32.42,small,314699251.7106571
AFMD,Affimed N.V.,AFM24-102 and TECENTRIQ (atezolizumab),"EGFR Expressing Solid Tumors, Non-small cell lung cancer, and Gastric/gastroesophageal junction (GEJ) cancer",Phase 2,2024-05-23,ASCO,unspecified,2024,UNKNOWN,4.71,,,,,,,,,,,,,,,,backtest,,,,,,,AFMD|2024-05-23,,,,,,,-18.78,-1.64,-8.4,-11.76,-12.71,-9.38,27.92,,
AGEN,Agenus Inc.,Botensilimab plus balstilimab - (BATTMAN),Relapsed/refractory microsatellite stable colorectal cancer with no active liver metastases (r/r MSS CRC NLM),Phase 1b,2024-05-23,ASCO,unspecified,2024,NEGATIVE,12.35,,,,,,,,,,,,,,,,backtest,,,,,,,AGEN|2024-05-23,58836020.00000001,,,,micro,,34.27,43.49,1.62,13.43,14.36,31.74,39.38,micro,250101195.30576703
EVAX,Evaxion A/S,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic Melanoma,Phase 2b,2024-05-23,ASCO,unspecified,2024,UNKNOWN,3.88,,,,,,,,,,,,,,,,backtest,,,,,,,EVAX|2024-05-23,,,,,,,-2.06,-7.52,1.06,-0.52,6.04,-3.67,-11.02,micro,144390536.0172577
KYMR,Kymera Therapeutics Inc.,KT-333 - (STAT3),Peripheral T-cell Lymphoma (PTCL),Phase 1,2024-06-14,EHA,unspecified,2024,UNKNOWN,33.29,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.465346535,0.0,False,False,backtest,,,,,,,KYMR|2024-06-14,,21.2,21.1979717841126,1.22,,,-3.94,-2.05,8.6,5.79,-8.75,-9.81,-11.24,mid,2139562530.4023056
COGT,Cogent Biosciences Inc.,Bezuclastinib - (SUMMIT),Non-Advanced Systemic Mastocytosis,Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,8.43,,,,,,,,,,,,,,,,backtest,,,,,,,COGT|2024-06-14,,,,,,,23.18,20.21,12.11,7.03,-2.0,-1.0,-0.45,small,858608252.3116608
SNDX,Syndax Pharmaceuticals Inc.,SNDX-5613 - (AUGMENT-102) - (BEAT AML),MLLr or NPM1 acute leukemias,Phase 1/2,2024-06-14,EHA,unspecified,2024,UNKNOWN,20.11,,,,,,,,,,,,,,,,backtest,,,,,,,SNDX|2024-06-14,1131922840.0,,,,small,,-5.31,-1.05,7.42,6.15,-3.96,-4.35,4.01,small,1759232206.839981
EDIT,Editas Medicine Inc.,Renizgamglogene autogedtemcel (reni-cel; EDIT-301) - (RUBY),Sickle Cell Disease,Phase 1/2,2024-06-14,EHA,unspecified,2024,UNKNOWN,5.06,,,,,,,,,,,,,,,,backtest,,,,,,,EDIT|2024-06-14,,,,,,,-2.31,-6.79,5.58,3.58,-7.65,-7.47,-16.03,small,451486458.4372215
GILD,Gilead Sciences Inc.,Axicabtagene Ciloleucel - (ZUMA-24),Relapsed/Refractory Large B-Cell Lymphoma,Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,64.46,,,,,,,,,,,,,,,,backtest,,,,,,,GILD|2024-06-14,115185390000.0,,,,large,,-2.71,-6.34,-1.1,-1.76,1.12,11.28,7.99,large,79186431674.95901
BEAM,Beam Therapeutics Inc.,"Ristoglogene autogetemcel (risto-cel, formerly known as BEAM-101) - (BEACON)",Sickle cell disease,Phase 1/2,2024-06-14,EHA,unspecified,2024,UNKNOWN,24.87,,,,,,,,,,,,,,,,backtest,,,,,,,BEAM|2024-06-14,,,,,,,11.09,6.09,5.96,8.75,-4.79,-1.62,-8.68,mid,2077531312.240492
BPTH,Bio-Path Holdings Inc.,Prexigebersen + DACOGEN (decitabine) + VENCLEXTA (venetoclax),Acute myeloid leukemia (AML) and myelodysplastic syndrome (MDS),Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,2.16,,,,,,,,,,,,,,,,backtest,,,,,,,BPTH|2024-06-14,,,,,,,-24.81,-14.53,-2.91,-19.35,19.5,6.5,-3.0,nano,3312470.0
HCM,HUTCHMED (China) Limited,HMPL-760,Bruton's Tyrosine Kinase (BTK) Relapsed/Refractory (R/R) Lymphomas,Phase 1,2024-06-14,EHA,unspecified,2024,MIXED,18.12,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.464387464,0.0,False,False,backtest,,,,,,,HCM|2024-06-14,2465124464.0,5.27,5.2720093215950286,-7.4,mid,,-4.7,-11.07,0.59,4.95,-4.08,-3.38,-5.79,large,16240216341.027374
GLPG,Galapagos NV,GLPG5101 - (ATALANTA-1),Relapsed/refractory Non-Hodgkin Lymphoma (rrNHL),Phase 1/2,2024-06-14,EHA,unspecified,2024,UNKNOWN,25.44,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.463829787,0.0,False,False,backtest,,,,,,,GLPG|2024-06-14,1756586747.99025,10.71,10.706077263810233,-1.87,small,,-12.67,-12.96,-7.55,-3.89,0.08,1.79,-2.76,,
AUTL,Autolus Therapeutics plc,AUCATZYL (obecabtagene autoleucel)  - (FELIX),B-Cell Acute Lymphoblastic Leukemia,Phase 3,2024-06-14,EHA,unspecified,2024,UNKNOWN,4.5,False,False,False,False,False,True,False,True,2.5,LOW,0.061,0.464589235,0.0,False,False,backtest,,,,,,,AUTL|2024-06-14,599628439.3000001,3.05,3.051346880726696,10.44,small,,10.22,11.3,8.11,13.25,-4.86,-17.88,-23.4,small,1205143715.656601
MBRX,Moleculin Biotech Inc.,"Annamycin (MB-106) in combination with Cytarabine - (Ara-C, MIRACLE)",Acute Myeloid Leukemia (AML),Phase 1/2,2024-06-14,EHA,unspecified,2024,UNKNOWN,4.14,,,,,,,,,,,,,,,,backtest,,,,,,,MBRX|2024-06-14,,,,,,,-15.53,-13.52,-8.81,0.69,-9.43,-17.01,-20.69,nano,10055181.6
STTK,Shattuck Labs Inc.,SL-172154 + Azacitidine (AZA),Acute Myeloid Leukemia (AML) and Higher-Risk Myelodysplastic Syndromes/Neoplasms (HR-MDS),Phase 1b,2024-06-14,EHA,unspecified,2024,UNKNOWN,6.19,,,,,,,,,,,,,,,,backtest,,,,,,,STTK|2024-06-14,,6.73,6.729263514786212,12.82,,,-38.38,-12.76,-7.32,-2.56,-27.19,-42.11,-41.67,small,325247971.73568726
ZURA,Zura Bio Limited,Tibulizumab (ZB-106),Sjogren's Syndrome,Phase 1,2024-06-14,EULAR,unspecified,2024,UNKNOWN,3.77,,,,,,,,,,,,,,,,backtest,,,,,,,ZURA|2024-06-14,,,,,,,-14.45,-37.83,-28.95,-6.98,0.0,-9.38,-2.68,micro,237540597.5946722
TNXP,Tonix Pharmaceuticals Holding Corp.,Tonmya (TNX-102 SL) - (RELIEF/RESILIENT),Fibromyalgia,Phase 3,2024-06-14,EULAR,unspecified,2024,UNKNOWN,1.15,,,,,,,,,,,,,,,,backtest,,,,,,,TNXP|2024-06-14,74650230.0,1.0,0.2925883138611269,0.56,micro,,-80.09,-81.24,-79.09,-67.28,2.75,9.17,-32.84,nano,3254657.16
KROS,Keros Therapeutics Inc.,Elritercept (KER-050),Myelodysplastic syndromes (MDS),Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,49.36,,,,,,,,,,,,,,,,backtest,,,,,,,KROS|2024-06-14,,,,,,,-13.31,-8.32,5.61,1.66,-9.94,-6.1,-11.58,small,1786152357.0
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),Elritercept (KER-050),Myelodysplastic syndromes (MDS),Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,13.1,,,,,,,,,,,,,,,,backtest,,,,,,,TAK|2024-06-14,7159101492114.998,,,,large,,-1.43,-1.73,-2.02,-2.9,0.69,-1.53,-0.61,large,20375573876.83192
IRON,Disc Medicine Inc.,Bitopertin - (BEACON),Erythropoietic Protoporphyria (EPP),Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,46.27,,,,,,,,,,,,,,,,backtest,,,,,,,IRON|2024-06-14,,,,,,,35.03,22.68,15.35,0.1,14.56,14.86,18.67,small,968100436.7877733
SNY,Sanofi,IPH6101/ SAR443579,Hematological malignancies,Phase 1/2,2024-06-13,EHA,unspecified,2024,UNKNOWN,47.53,False,False,False,False,False,False,False,False,0.0,VERY_HIGH,0.016,0.160714286,30.0,False,False,backtest,,,,,,,SNY|2024-06-13,116569689490.8,,,,large,,-3.18,-1.16,1.28,-2.16,-4.52,-2.54,0.17,large,61266908761.42157
IPHA,Innate Pharma S.A.,IPH6101/ SAR443579,Hematological malignancies,Phase 1/2,2024-06-13,EHA,unspecified,2024,UNKNOWN,2.37,,,,,,,,,,,,,,,,backtest,,,,,,,IPHA|2024-06-13,,,,,,,-2.36,-1.2,-9.82,-6.77,-5.24,-13.71,-21.77,micro,199524140.89452457
NVO,Novo Nordisk A/S,Efruxifermin - (HARMONY),Nonalcoholic Steatohepatitis,Phase 2b,2024-06-10,EASL,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,NVO|2024-06-10,2759588146362.3,,,,large,,12.64,11.26,5.03,5.35,-0.76,-1.76,2.82,,
RHHBY,Roche Holding AG ADR,Pegozafermin - (ENLIVEN),Nonalcoholic Steatohepatitis (NASH),Phase 2b,2024-06-08,EASL,unspecified,2024,POSITIVE,,,,,,,,,,,,,,,,,backtest,,,,,,,RHHBY|2024-06-08,201876728371.2,1.35,1.3524192725461877,-1.69,large,,10.91,8.4,6.17,3.74,-0.12,3.07,6.02,,
CMMB,Chemomab Therapeutics Ltd.,Nebokitug (CM-101) - (SPRING),Primary Sclerosing Cholangitis,Phase 2,2024-06-06,EASL,unspecified,2024,UNKNOWN,1.14,,,,,,,,,,,,,,,,backtest,,,,,,,CMMB|2024-06-06,,,,,,,92.54,77.93,53.57,21.7,-20.93,-10.85,-27.91,small,366482152.1626473
IMMP,Immutep Limited,Eftilagimod alpha (IMP321) and KEYTRUDA (pembrolizumab) - (TACTI-003),Head and neck squamous cell carcinoma (HNSCC),Phase 2b,2024-07-11,ESMO,unspecified,2024,UNKNOWN,2.01,,,,,,,,,,,,,,,,backtest,,,,,,,IMMP|2024-07-11,,,,,,,-33.11,-26.2,-27.8,1.01,15.5,-3.0,6.5,mid,2905224580.0
PHGE,BiomX Inc.,BX004,P. aeruginosa in patients with Cystic Fibrosis (CF),Phase 1/2,2024-09-09,ERS,unspecified,2024,UNKNOWN,1.13,,,,,,,,,,,,,,,,backtest,,,,,,,PHGE|2024-09-09,,,,,,,-46.88,-37.37,-13.14,-2.46,-9.24,-17.2,-8.4,micro,212960557.67881936
MRK,Merck & Company Inc.,PRT3789 with KEYTRUDA (pembrolizumab) - (SMARCA2/BRM),"SMARCA4-deleted cancers, solid tumors",Phase 1,2024-09-09,ESMO,unspecified,2024,MIXED,113.74,,,,,,,,,,,,,,,,backtest,,,,,,,MRK|2024-09-09,251883360000.0,3.57,3.568218371931477,4.45,large,,-5.92,2.87,1.06,-0.51,-2.13,0.1,-1.88,large,298701920043.33105
AMGN,Amgen Inc.,Tarlatamab (AMG 757) - (DeLLphi-301),Brain metastasis,Phase 2,2024-09-09,WCLC,unspecified,2024,UNKNOWN,323.31,,,,,,,,,,,,,,,,backtest,,,,,,,AMGN|2024-09-09,141006240000.0,5.47,5.470690083537956,-8.24,large,,-4.27,-0.6,-2.51,-3.98,2.61,4.59,4.69,large,172246253451.36108
SVRA,Savara Inc.,MOLBREEVI (Molgradex) - (IMPALA-2),Autoimmune pulmonary alveolar proteinosis (aPAP),Phase 3,2024-09-08,ERS,unspecified,2024,UNKNOWN,4.26,,,,,,,,,,,,,,,,backtest,,,,,,,SVRA|2024-09-08,,,,,,,-0.9,11.06,1.14,3.51,-0.45,-2.26,4.3,small,727534677.8180294
SMMT,Summit Therapeutics Inc.,Ivonescimab (SMT112) with chemotherapy - (HARMONi-2),"Epidermal growth factor receptor (EGFR)-mutated, locally advanced or metastatic non-squamous NSCLC",Phase 3,2024-09-08,WCLC,unspecified,2024,UNKNOWN,19.14,,,,,,,,,,,,,,,,backtest,,,,,,,SMMT|2024-09-08,,11.17,11.174213514205965,5.64,,,6.23,13.82,-6.19,-5.47,87.2,140.26,78.57,mid,8890078536.437061
KALV,KalVista Pharmaceuticals Inc.,Sebetralstat - (KONFIDENT-S),Hereditary angioedema (HAE),Phase 3,2024-09-06,AAAAI,unspecified,2024,UNKNOWN,12.34,,,,,,,,,,,,,,,,backtest,,,,,,,KALV|2024-09-06,683720130.06,,,,small,,-10.56,-1.38,3.62,-1.0,-7.77,-13.44,-18.49,,
CATX,Isoray. (DE),[212Pb]VMT-±-NET,Neuroendocrine tumors (NETs),Phase 1,2024-08-12,ASCO-GI,unspecified,2024,NEGATIVE,12.09,,,,,,,,,,,,,,,,backtest,,,,,,,CATX|2024-08-12,,10.86,10.858169982773749,2.24,,,20.56,-2.59,-4.91,0.33,6.32,17.8,31.2,small,810480588.2059364
CGTX,Cognition Therapeutics Inc.,Zervimesine (CT1812) - (SHINE),Mild-to-Moderate Alzheimer's Disease,Phase 2,2024-07-29,AAIC,unspecified,2024,NEGATIVE,1.33,,,,,,,,,,,,,,,,backtest,,,,,,,CGTX|2024-07-29,,1.37,1.3651020615674012,3.22,,,7.73,42.77,23.44,26.06,-53.59,-72.32,-76.01,micro,95066070.56951524
CRVO,CervoMed Inc.,Neflamapimod - (AscenD-LB),Dementia with Lewy bodies (DLB),Phase 2a,2024-07-29,AAIC,unspecified,2024,UNKNOWN,14.41,,,,,,,,,,,,,,,,backtest,,,,,,,CRVO|2024-07-29,,,,,,,-29.0,-18.05,-22.1,-8.42,-1.0,-4.99,-13.54,micro,115799984.02601336
OCUL,Ocular Therapeutix Inc.,AXPAXLI (OTX-TKI) - (HELIOS),Non-proliferative diabetic retinopathy (NPDR),Phase 1,2024-07-18,ASRS,unspecified,2024,UNKNOWN,7.75,,,,,,,,,,,,,,,,backtest,,,,,,,OCUL|2024-07-18,1351583099.9999998,,,,small,,50.94,45.72,19.58,5.26,-1.88,3.5,0.88,small,1244994904.0
MRUS,Merus N.V.,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-07-08,UNKNOWN,unspecified,2024,UNKNOWN,55.71,,,,,,,,,,,,,,,,backtest,,,,,,,MRUS|2024-07-08,2700483168.25,,,,mid,,22.9,-0.69,-2.74,-9.85,4.41,8.92,4.57,,
GMAB,Genmab A/S,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid Tumors",Phase 2,2024-07-08,UNKNOWN,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,GMAB|2024-07-08,97160077740.03,,,,large,,-14.32,-10.54,-1.88,1.63,0.39,3.92,8.85,,
RPTX,Repare Therapeutics Inc.,Lunresertib (RP-6306) w/ FOLFIRI - (MINOTAUR),Molecularly advanced solid tumors,Phase 1,2024-06-26,ESMO,unspecified,2024,MIXED,3.37,,,,,,,,,,,,,,,,backtest,,,,,,,RPTX|2024-06-26,,,,,,,-7.84,4.6,-10.26,-6.06,-0.88,-6.74,4.11,,
NVO,Novo Nordisk A/S,Mim8 - (FRONTIER2),Hemophilia A,Phase 3,2024-06-23,ISTH,unspecified,2024,UNKNOWN,141.74,,,,,,,,,,,,,,,,backtest,,,,,,,NVO|2024-06-23,2759588146362.3,,,,large,,10.34,4.71,-0.64,-0.38,3.49,2.44,-1.08,,
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of),Mezagitamab (TAK-079) - (TAK-079-1004),Primary Immune Thrombocytopenia,Phase 2b,2024-06-22,ISTH,unspecified,2024,UNKNOWN,12.6,,,,,,,,,,,,,,,,backtest,,,,,,,TAK|2024-06-22,7159101492114.998,,,,large,,-5.76,-3.23,-6.46,-3.82,3.02,3.17,4.37,large,19627847103.840416
XOMA,XOMA Royalty Corporation,Mezagitamab (TAK-079) - (TAK-079-1004),Primary Immune Thrombocytopenia,Phase 2b,2024-06-22,ISTH,unspecified,2024,UNKNOWN,24.45,,,,,,,,,,,,,,,,backtest,,,,,,,XOMA|2024-06-22,307502280.0,,,,small,,3.21,-2.51,1.66,-3.28,0.29,1.84,0.45,micro,284562629.72951126
AGIO,Agios Pharmaceuticals Inc.,AQVESME (mitapivat),Thalassemia,Phase 3,2024-06-17,EHA,unspecified,2024,UNKNOWN,42.59,,,,,,,,,,,,,,,,backtest,,,,,,,AGIO|2024-06-17,1866678020.0,,,,small,,27.71,28.45,0.64,-6.59,-3.51,1.31,-4.67,mid,2504255564.9114685
DCOY,Decoy Therapeutics Inc.,Seclidemstat,Myelodysplastic Syndromes (MDS) and Chronic Myelomonocytic Leukemia (CMML),Phase 1/2,2024-06-17,EHA,unspecified,2024,UNKNOWN,,,,,,,,,,,,,,,,,backtest,,,,,,,DCOY|2024-06-17,,,,,,,-15.71,-14.65,-11.52,1.2,-11.54,-27.51,-34.91,nano,16163449.14243096
NRIX,Nurix Therapeutics Inc.,NX-5948-301,B-cell malignancies / graft-versus-host disease,Phase 1b,2024-06-16,EHA,unspecified,2024,UNKNOWN,15.29,,,,,,,,,,,,,,,,backtest,,,,,,,NRIX|2024-06-16,,10.05,10.052549457262655,2.94,,,18.78,-8.5,-5.42,-0.91,21.48,37.02,24.7,small,976932220.9400558
PTGX,Protagonist Therapeutics Inc.,Rusfertide - (REVIVE),Polycythemia vera,Phase 2,2024-06-14,EHA,unspecified,2024,UNKNOWN,33.39,,,,,,,,,,,,,,,,backtest,,,,,,,PTGX|2024-06-14,,,,,,,34.49,7.55,22.02,-1.29,-5.47,-6.81,2.47,mid,2014700679.053948
CRNX,Crinetics Pharmaceuticals Inc.,Atumelnant (CRN04894) - (TouCAHn),Congenital adrenal hyperplasia (CAH) and Cushings disease,Phase 2,2024-06-03,ENDO,unspecified,2024,UNKNOWN,46.28,,,,,,,,,,,,,,,,backtest,,,,,,,CRNX|2024-06-03,4130434790.0,,,,mid,,3.35,-5.91,-13.6,-6.45,6.58,1.35,0.68,mid,3502150827.0669937
LUMO,Lumos Pharma Inc.,LUM-201 - (OraGrowtH210),Pediatric Growth Hormone Deficiency (PGHD),Phase 2,2024-06-03,ENDO,unspecified,2024,UNKNOWN,2.3,,,,,,,,,,,,,,,,backtest,,,,,,,LUMO|2024-06-03,25901592.9,,,,nano,,-13.13,-23.99,-11.42,-8.16,0.89,7.11,2.22,,
SWTX,SpringWorks Therapeutics Inc.,GOMEKLI (mirdametinib) - (ReNeu),Neurofibromas,Phase 2b,2024-06-03,ASCO,unspecified,2024,POSITIVE,39.27,,,,,,,,,,,,,,,,backtest,,,,,,,SWTX|2024-06-03,2678418461.4300003,15.82,15.823709899101202,0.98,mid,,3.39,-8.09,-7.54,-2.17,-6.15,-3.59,-11.55,,
MRNA,Moderna Inc.,V940-001 (mRNA-4157) with KEYTRUDA (pembrolizumab) - (INTerpath-002),"Personalized cancer vaccine, high-risk melanoma, lung cancer",Phase 3,2024-06-03,ASCO,unspecified,2024,NEGATIVE,147.82,False,False,True,True,False,False,False,False,0.0,VERY_HIGH,0.103,0.119205298,1.0,False,False,backtest,,,,,,,MRNA|2024-06-03,15966720000.0,,,,large,,40.57,14.04,7.26,-14.44,1.96,4.24,-3.26,large,54630824110.85483
GMAB,Genmab A/S,Acasunlimab (GEN1046/BNT311),Non-small cell lung cancer (NSCLC),Phase 2,2024-06-03,ASCO,unspecified,2024,UNKNOWN,28.83,False,False,False,False,False,False,False,False,0.0,LOW,0.061,0.464849354,0.0,False,False,backtest,,,,,,,GMAB|2024-06-03,97160077740.03,6.91,6.910543515983496,-2.99,large,,-1.74,-5.11,-5.94,0.71,1.06,-0.99,-8.58,,
GSK,GSK plc American Depositary Shares (Each representing two),BLENREP (belantamab mafodotin) and POMALYST (Pomalidomide) and Dexamethasone - (DREAMM-8),Multiple Myeloma,Phase 3,2024-06-03,ASCO,unspecified,2024,UNKNOWN,40.5,,,,,,,,,,,,,,,,backtest,,,,,,,GSK|2024-06-03,55090918716.3,2.22,2.2156086409441627,-25.01,large,,12.63,2.92,-0.47,-0.78,-7.64,-7.77,-9.18,large,193054777632.8538
MRK,Merck & Company Inc.,V940-001 (mRNA-4157) with KEYTRUDA (pembrolizumab) - (INTerpath-002),"Personalized cancer vaccine, high-risk melanoma, lung cancer",Phase 3,2024-06-03,ASCO,unspecified,2024,NEGATIVE,126.82,,,,,,,,,,,,,,,,backtest,,,,,,,MRK|2024-06-03,251883360000.0,,,,large,,-0.19,-1.54,-4.31,-3.05,2.53,4.74,1.56,large,317968506099.6334
REPL,Replimune Group Inc.,RP1 (vusolimogene oderparepvec) and OPDIVO (nivolumab) - (IGNYTE-3),Non-melanoma (NMSC) / Non-small cell lung cancer (NSCLC),Phase 2,2024-06-03,ASCO,unspecified,2024,UNKNOWN,5.44,,,,,,,,,,,,,,,,backtest,,,,,,,REPL|2024-06-03,785499000.0,10.29,10.286788576798466,8.29,small,,-18.29,-24.17,-18.17,0.96,-3.8,70.78,48.2,small,323657602.17859983
PFE,Pfizer Inc.,ADCETRIS (brentuximab vedotin) with lenalidomide and rituximab - (ECHELON-3),Relapsed/refractory diffuse large B-cell lymphoma (DLBCL),Phase 3,2024-06-03,ASCO,unspecified,2024,UNKNOWN,28.92,,,,,,,,,,,,,,,,backtest,,,,,,,PFE|2024-06-03,150265920000.0,2.16,2.161888881319737,8.19,large,,10.23,3.06,0.07,-0.76,2.9,-2.06,-5.86,large,162404551592.02655
PPBT,Purple Biotech Ltd.,CM24 and OPDIVO (nivolumab),2L metastatic pancreatic cancer (PDAC),Phase 2,2024-06-03,ASCO,unspecified,2024,UNKNOWN,14.8,,,,,,,,,,,,,,,,backtest,,,,,,,PPBT|2024-06-03,,,,,,,77.47,52.36,45.76,8.39,-23.22,-31.85,-33.13,micro,203922415.8460025
